Year,month,day,time,Temp,rH,VPD
2012,11,16,900,-5.7,61.9,0.151964578
2012,11,16,1000,-6.1,68.1,0.123388174
2012,11,16,1100,-6.5,68,0.120019397
2012,11,16,1200,-5.3,58,0.172724765
2012,11,16,1300,-10.7,66,0.091660797
2012,11,16,1400,-11.4,74.8,0.064221451
2012,11,16,1500,-11.8,76.1,0.058972728
2012,11,16,1600,-12.2,75,0.059719548
2012,11,16,1700,-12.4,76,0.056406649
2012,11,16,1800,-12.3,74,0.061605959
2012,11,16,1900,-12.1,67.1,0.079231223
2012,11,16,2000,-12.2,64,0.085996149
2012,11,16,2100,-12.2,60,0.095551277
2012,11,16,2200,-12.8,60,0.090996753
2012,11,16,2300,-12.8,57.7,0.096229067
2012,11,17,0,-11.8,54.9,0.111283265
2012,11,17,100,-13,62,0.085045968
2012,11,17,200,-12.9,56.5,0.098154198
2012,11,17,300,-13,60.6,0.088179241
2012,11,17,400,-13.5,67,0.070890554
2012,11,17,500,-13.1,66,0.075473823
2012,11,17,600,-12.8,53,0.106921185
2012,11,17,700,-13.3,64.8,0.076867905
2012,11,17,800,-12.7,58.5,0.095182495
2012,11,17,900,-14.1,83,0.034758559
2012,11,17,1000,-13.5,69,0.066594157
2012,11,17,1100,-13.3,66,0.074247408
2012,11,17,1200,-13.6,77.4,0.048151969
2012,11,17,1300,-13.5,73.2,0.057571723
2012,11,17,1400,-13.4,71,0.062811334
2012,11,17,1500,-13.7,73,0.057055473
2012,11,17,1600,-13.5,72,0.060149561
2012,11,17,1700,-13.4,63.4,0.079272235
2012,11,17,1800,-13.6,64,0.076702251
2012,11,17,1900,-13.4,60,0.086636323
2012,11,17,2000,-13.8,60,0.083833624
2012,11,17,2100,-12.4,51.3,0.114458492
2012,11,17,2200,-12.4,50.5,0.116338713
2012,11,17,2300,-13.7,55.6,0.093824556
2012,11,18,0,-13.6,64,0.076702251
2012,11,18,100,-13.9,72,0.058201976
2012,11,18,200,-13.8,65.6,0.072096916
2012,11,18,300,-14,65,0.072154919
2012,11,18,400,-13.8,65,0.073354421
2012,11,18,500,-13.2,52,0.105682421
2012,11,18,600,-12.7,53,0.107797042
2012,11,18,700,-12.8,42,0.131945292
2012,11,18,800,-12.9,41.3,0.132451757
2012,11,18,900,-13.1,41,0.130969281
2012,11,18,1000,-13.5,39,0.131040115
2012,11,18,1100,-13.2,38.7,0.134965258
2012,11,18,1200,-13.3,39,0.133208585
2012,11,18,1300,-13.1,37,0.139848554
2012,11,18,1400,-15.4,64.2,0.06570402
2012,11,18,1500,-15,62,0.07210805
2012,11,18,1600,-15.6,66,0.061365224
2012,11,18,1700,-15.1,63,0.069628018
2012,11,18,1800,-14.7,55,0.087548042
2012,11,18,1900,-12.6,33.7,0.153307145
2012,11,18,2000,-14,60,0.082462765
2012,11,18,2100,-13.6,59,0.087355341
2012,11,18,2200,-13.2,52,0.105682421
2012,11,18,2300,-13,51,0.109664538
2012,11,19,0,-13.1,48.7,0.11387668
2012,11,19,100,-11.8,48,0.128308864
2012,11,19,200,-13.2,47.7,0.115149804
2012,11,19,300,-13,61,0.08728402
2012,11,19,400,-13.1,61,0.086572915
2012,11,19,500,-13.4,62,0.082304507
2012,11,19,600,-13.3,62.9,0.081017024
2012,11,19,700,-13.3,63.5,0.079706776
2012,11,19,800,-12.8,61,0.088721834
2012,11,19,900,-12.5,55,0.104905455
2012,11,19,1000,-12.7,55.9,0.101145735
2012,11,19,1100,-12.8,57,0.09782151
2012,11,19,1200,-13.8,74.3,0.053863103
2012,11,19,1300,-14.5,82,0.035605124
2012,11,19,1400,-14.5,80,0.039561249
2012,11,19,1500,-14.8,78.7,0.041096569
2012,11,19,1600,-15.4,79,0.038541464
2012,11,19,1700,-15.3,82.9,0.031647018
2012,11,19,1800,-14.6,84,0.031387634
2012,11,19,1900,-14.3,78,0.044244128
2012,11,19,2000,-13.3,63.2,0.0803619
2012,11,19,2100,-11.8,74,0.064154432
2012,11,19,2200,-12.8,73.8,0.059602873
2012,11,19,2300,-11.3,69,0.079641599
2012,11,20,0,-11.9,74,0.063637368
2012,11,20,100,-11,66.3,0.088692206
2012,11,20,200,-10.3,65,0.097422977
2012,11,20,300,-11.6,63.7,0.091028916
2012,11,20,400,-11.9,66.8,0.081260024
2012,11,20,500,-13.2,70.4,0.065170826
2012,11,20,600,-13.8,71,0.060779377
2012,11,20,700,-13.8,70,0.062875218
2012,11,20,800,-13.7,68.8,0.065930769
2012,11,20,900,-13.6,76,0.051134834
2012,11,20,1000,-13.5,75.8,0.051986406
2012,11,20,1100,-13.4,79,0.045484069
2012,11,20,1200,-13.8,85,0.031437609
2012,11,20,1300,-14,85,0.030923537
2012,11,20,1400,-14.3,82,0.036199741
2012,11,20,1500,-15.2,83.3,0.031165753
2012,11,20,1600,-14.8,78,0.04244716
2012,11,20,1700,-15.1,81,0.035754928
2012,11,20,1800,-15.3,76,0.044416868
2012,11,20,1900,-15.5,78,0.040040593
2012,11,20,2000,-14.4,73.6,0.052655294
2012,11,20,2100,-14.1,75,0.051115529
2012,11,20,2200,-12.9,72,0.063179714
2012,11,20,2300,-7.6,55.8,0.152223354
2012,11,21,0,-9.8,58,0.121656077
2012,11,21,100,-11.3,69.8,0.077586331
2012,11,21,200,-11.3,68,0.082210682
2012,11,21,300,-11.2,67.5,0.084169975
2012,11,21,400,-11.1,69,0.080933432
2012,11,21,500,-11,72.4,0.072638127
2012,11,21,600,-11.1,75,0.065268896
2012,11,21,700,-11.1,77,0.060047385
2012,11,21,800,-11.1,76.2,0.062135989
2012,11,21,900,-11.4,81,0.048420936
2012,11,21,1000,-11.5,85,0.037920058
2012,11,21,1100,-11.7,88,0.029850104
2012,11,21,1200,-11.8,92,0.019739825
2012,11,21,1300,-11.8,90.5,0.023441042
2012,11,21,1400,-11.8,89,0.02714226
2012,11,21,1500,-11.8,89,0.02714226
2012,11,21,1600,-12.2,88,0.028665383
2012,11,21,1700,-13.2,89,0.024218888
2012,11,21,1800,-13,87.4,0.028199453
2012,11,21,1900,-13.7,82,0.038036982
2012,11,21,2000,-12.6,63,0.085556024
2012,11,21,2100,-8.3,60,0.130424353
2012,11,21,2200,-10.7,60,0.107836231
2012,11,21,2300,-8,46.7,0.177920877
2012,11,22,0,-8.8, ,#VALUE!
2012,11,22,100,-12.5,60.9,0.091151184
2012,11,22,200,-7.1,42.7,0.205161376
2012,11,22,300,-6.4,45.3,0.20674668
2012,11,22,400,-6.7,42,0.214200812
2012,11,22,500,-8.9,43.4,0.176048213
2012,11,22,600,-10.4,64.4,0.098305054
2012,11,22,700,-11.7,49,0.126862944
2012,11,22,800,-11.4,52,0.122326574
2012,11,22,900,-11.5,71,0.073312112
2012,11,22,1000,-11.7,75,0.062187718
2012,11,22,1100,-13,61.8,0.085493578
2012,11,22,1200,-13.1,71,0.064374731
2012,11,22,1300,-13.7,77,0.048602811
2012,11,22,1400,-13.8,66,0.07125858
2012,11,22,1500,-14.1,73,0.055204771
2012,11,22,1600,-14.7,67,0.064201897
2012,11,22,1700,-14.9,68,0.06123006
2012,11,22,1800,-14.8,70.1,0.05768955
2012,11,22,1900,-14.7,65,0.068092921
2012,11,22,2000,-13.9,61,0.081067038
2012,11,22,2100,-13.8,73,0.056587696
2012,11,22,2200,-13.2,72.4,0.060767392
2012,11,22,2300,-12.7,72,0.064219514
2012,11,23,0,-11,72,0.073690854
2012,11,23,100,-11.4,69,0.079002579
2012,11,23,200,-11.3,75.8,0.062171829
2012,11,23,300,-11.4,85.9,0.035933431
2012,11,23,400,-11.7,87,0.032337613
2012,11,23,500,-11.5,84,0.040448062
2012,11,23,600,-11.4,86.1,0.035423737
2012,11,23,700,-11.5,83.8,0.040953663
2012,11,23,800,-11.4,81.2,0.047911242
2012,11,23,900,-11.4,84,0.040775525
2012,11,23,1000,-11.3,80,0.051381676
2012,11,23,1100,-11.3,84.1,0.040848433
2012,11,23,1200,-11.1,76,0.062658141
2012,11,23,1300,-11.1,80,0.052215117
2012,11,23,1400,-11.9,90,0.024475911
2012,11,23,1500,-12,91,0.02185062
2012,11,23,1600,-12,92,0.019422773
2012,11,23,1700,-12.2,90.5,0.022693428
2012,11,23,1800,-12.4,87,0.030553601
2012,11,23,1900,-12.3,86,0.033172439
2012,11,23,2000,-12.6,85.8,0.032835015
2012,11,23,2100,-12.6,83,0.039309524
2012,11,23,2200,-13,80.4,0.043865815
2012,11,23,2300,-13.1,83,0.037736911
2012,11,24,0,-11.4,77,0.058614817
2012,11,24,100,-11.2,75,0.064746134
2012,11,24,200, ,78.7,#VALUE!
2012,11,24,300, ,71,#VALUE!
2012,11,24,400,-7.7,72.8,0.092948542
2012,11,24,500,-10,74.5,0.072697167
2012,11,24,600,-11.2,71,0.075105516
2012,11,24,700,-12.8,81,0.043223458
2012,11,24,800,-12.4,85.2,0.0347841
2012,11,24,900,-11.9,79.2,0.050909895
2012,11,24,1000,-12.8,82.1,0.040721047
2012,11,24,1100,-15.6,82,0.032487471
2012,11,24,1200,-17.6,89,0.01676652
2012,11,24,1300,-16.4,88,0.020250193
2012,11,24,1400,-16.4,79,0.035437837
2012,11,24,1500,-15,64.8,0.066794825
2012,11,24,1600,-14.1,57,0.087918709
2012,11,24,1700,-13.2,55,0.099077269
2012,11,24,1800,-13.2,52.8,0.103921047
2012,11,24,1900,-13,58,0.093998175
2012,11,24,2000,-13.4,57.2,0.092700865
2012,11,24,2100,-13.3,62.6,0.081672149
2012,11,24,2200,-13,63,0.082807916
2012,11,24,2300,-12.8,63.1,0.083944505
2012,11,25,0,-12.7,69,0.071100177
2012,11,25,100,-12.8,75,0.056872971
2012,11,25,200,-12.4,72,0.065807757
2012,11,25,300,-12.1,65,0.084288535
2012,11,25,400,-12.3,58.3,0.09880648
2012,11,25,500,-13.1,61.5,0.085463005
2012,11,25,600,-13,62.5,0.083926942
2012,11,25,700,-12.1,62,0.091513267
2012,11,25,800,-12.1,58,0.101146242
2012,11,25,900,-11.8,60,0.098699126
2012,11,25,1000,-11.6,64,0.090276611
2012,11,25,1100,-11.4,61.5,0.098116106
2012,11,25,1200,-11.4,66,0.08664799
2012,11,25,1300,-11.3,69,0.079641599
2012,11,25,1400,-11.2,70,0.077695361
2012,11,25,1500,-11.2,73,0.069925825
2012,11,25,1600,-11.2,73.3,0.069148871
2012,11,25,1700,-11.3,74,0.066796179
2012,11,25,1800,-11.3,76,0.061658012
2012,11,25,1900,-11.4,66,0.08664799
2012,11,25,2000,-11.4,65,0.08919646
2012,11,25,2100,-11.7,70.2,0.074127759
2012,11,25,2200,-11.5,67,0.083424128
2012,11,25,2300,-12.1,66.1,0.081639467
2012,11,26,0,-11.6,62.2,0.094790442
2012,11,26,100,-12.3,61,0.092408938
2012,11,26,200,-11.6,48.9,0.128142634
2012,11,26,300,-10.2,47.4,0.147585437
2012,11,26,400,-10.9,55.2,0.118855626
2012,11,26,500,-13,63,0.082807916
2012,11,26,600,-13.2,61.4,0.08498628
2012,11,26,700,-13.1,47,0.117650371
2012,11,26,800,-14,65,0.072154919
2012,11,26,900,-13.4,67.2,0.071041785
2012,11,26,1000,-13.6,72,0.059657306
2012,11,26,1100,-13.5,76,0.051556766
2012,11,26,1200,-13.2,79,0.046236059
2012,11,26,1300,-13.1,79,0.046616185
2012,11,26,1400,-13,78.4,0.048341919
2012,11,26,1500,-13,78,0.049237139
2012,11,26,1600,-12.6,73.6,0.061045379
2012,11,26,1700,-12.6,69,0.071682074
2012,11,26,1800,-12.9,68,0.072205387
2012,11,26,1900,-12.8,67.3,0.074389846
2012,11,26,2000,-12.7,66,0.077980839
2012,11,26,2100,-12.5,55.9,0.102807346
2012,11,26,2200,-8.8,50,0.156749688
2012,11,26,2300,-6.5,63,0.138772428
2012,11,27,0,-7.2,63.3,0.130387694
2012,11,27,100,-10.7,64,0.097052608
2012,11,27,200,-10.9,61.6,0.101876251
2012,11,27,300,-10.4,55,0.124262006
2012,11,27,400,-9.2,37.1,0.191065866
2012,11,27,500,-8.8,44,0.175559651
2012,11,27,600,-7,43,0.205675856
2012,11,27,700,-11.6,62,0.095291979
2012,11,27,800,-11.7,70,0.074625261
2012,11,27,900,-11.5,69.7,0.076598517
2012,11,27,1000,-11.8,74,0.064154432
2012,11,27,1100,-11.4,66,0.08664799
2012,11,27,1200,-10.8,60.2,0.106440731
2012,11,27,1300,-10.8,55,0.120347561
2012,11,27,1400,-10.7,49.9,0.13506488
2012,11,27,1500,-10.6,43,0.154901772
2012,11,27,1600,-10.5,45,0.150666927
2012,11,27,1700,-10.7,50.4,0.133716927
2012,11,27,1800,-10.5,46,0.147927528
2012,11,27,1900,-10.3,41.4,0.163113899
2012,11,27,2000,-10.5,41,0.161624521
2012,11,27,2100,-10,43,0.16249955
2012,11,27,2200,-9.8,44.2,0.161628788
2012,11,27,2300,-9.9,44,0.160923874
2012,11,28,0,-9.6,48.2,0.152443596
2012,11,28,100,-10.4,63,0.102170983
2012,11,28,200,-10.1,53.6,0.131231187
2012,11,28,300,-9.6,53,0.138317548
2012,11,28,400,-9.9,59,0.117819265
2012,11,28,500,-9.2,47,0.160993496
2012,11,28,600,-9.5,59.6,0.119840508
2012,11,28,700,-10.2,57.2,0.12008853
2012,11,28,800,-9.6,37,0.185404373
2012,11,28,900,-9.5,37,0.18688
2012,11,28,1000,-9.1,37.1,0.192581129
2012,11,28,1100,-9.1,35,0.199010706
2012,11,28,1200,-8.8,28.9,0.222898057
2012,11,28,1300,-8.7,28,0.227503266
2012,11,28,1400,-8.8,28,0.225719551
2012,11,28,1500,-8.6,26.4,0.23439502
2012,11,28,1600,-8.5,24,0.243947605
2012,11,28,1700,-10.7,44,0.150970724
2012,11,28,1800,-9.5,24,0.225442539
2012,11,28,1900,-9.3,29.5,0.212465249
2012,11,28,2000,-9.7,32.7,0.196493673
2012,11,28,2100,-11.4,27,0.186038332
2012,11,28,2200,-11,46,0.142118075
2012,11,28,2300,-12.6,47,0.122553223
2012,11,29,0,-13.3,40.5,0.129932964
2012,11,29,100,-13.9,46.5,0.111207347
2012,11,29,200,-15.1,35.6,0.121190387
2012,11,29,300,-14.8,47,0.102259068
2012,11,29,400,-14.8,47,0.102259068
2012,11,29,500,-15.2,55.3,0.08341971
2012,11,29,600,-16.1,66,0.058843736
2012,11,29,700,-15.5,67.6,0.058968873
2012,11,29,800,-15.6,64,0.064974943
2012,11,29,900,-15.7,63,0.066222776
2012,11,29,1000,-16.6,77,0.038163072
2012,11,29,1100,-16.1,84,0.02769117
2012,11,29,1200,-14.9,81.9,0.034633253
2012,11,29,1300,-14.8,84,0.030870662
2012,11,29,1400,-15.2,90,0.018662128
2012,11,29,1500,-15,84,0.030361284
2012,11,29,1600,-15.8,89,0.019523482
2012,11,29,1700,-16.1,86.1,0.024056704
2012,11,29,1800,-15.2,80,0.037324255
2012,11,29,1900,-16.3,78,0.037439648
2012,11,29,2000,-16.6,78,0.036503808
2012,11,29,2100, ,73,#VALUE!
2012,11,29,2200,-16.3,75.6,0.041523973
2012,11,29,2300,-15.5,72.3,0.050414747
2012,11,30,0,-15.1,76,0.04516412
2012,11,30,100,-14.6,68.1,0.062579096
2012,11,30,200,-14.6,75,0.049043178
2012,11,30,300,-14.2,74.2,0.05231717
2012,11,30,400,-14,70.4,0.061022446
2012,11,30,500,-13.7,67.5,0.068677885
2012,11,30,600,-9.4,67,0.098667927
2012,11,30,700,-9.4,72,0.083718241
2012,11,30,800,-9.6,74,0.076516091
2012,11,30,900,-9.8,73,0.078207478
2012,11,30,1000,-10.1,74.3,0.07268624
2012,11,30,1100,-10.1,75,0.070706459
2012,11,30,1200,-10,75,0.071271732
2012,11,30,1300,-9.9,71,0.083335578
2012,11,30,1400,-9.7,70.1,0.087298081
2012,11,30,1500,-9.6,72.2,0.081813358
2012,11,30,1600,-10.4,81,0.05246618
2012,11,30,1700,-10.3,81,0.052886759
2012,11,30,1800,-10,78,0.062719125
2012,11,30,1900,-10.4,82,0.049704802
2012,11,30,2000,-10.6,77,0.062504224
2012,11,30,2100,-10.6,73.1,0.073102766
2012,11,30,2200,-10.6,83,0.046198774
2012,11,30,2300,-10.7,69,0.083573079
2012,12,1,0000,0.6,75,0.159508138
2012,12,1,0100,1.1,79.8,0.133634533
2012,12,1,0200,1.7,82,0.124342969
2012,12,1,0300,0.3,72.5,0.171675628
2012,12,1,0400,0.2,71.9,0.174149109
2012,12,1,0500,0.2,74,0.161134406
2012,12,1,0600,0.8,74,0.168311586
2012,12,1,0700,0,73,0.1649106
2012,12,1,0800,0.7,77.9,0.142031726
2012,12,1,0900,0.4,77,0.144631239
2012,12,1,1000,1,81,0.124790459
2012,12,1,1100,0,91,0.0549702
2012,12,1,1200,0.3,94,0.037456501
2012,12,1,1300,0,91.4,0.05252708
2012,12,1,1400,0.1,92,0.049219955
2012,12,1,1500,0,91,0.0549702
2012,12,1,1600,0.4,91,0.056594833
2012,12,1,1700,0,89,0.0671858
2012,12,1,1800,0.1,87.2,0.078751928
2012,12,1,1900,0.2,83,0.105357112
2012,12,1,2000,1,76,0.157630054
2012,12,1,2100,0.3,73.2,0.167305703
2012,12,1,2200,0,77.3,0.13864706
2012,12,1,2300,0.3,71,0.181039753
2012,12,2,0000,1.2,78,0.146597611
2012,12,2,0100,1.7,73.9,0.180297305
2012,12,2,0200,2.5,74.4,0.187276129
2012,12,2,0300,1.2,78.1,0.145931259
2012,12,2,0400,0.1,78,0.135354875
2012,12,2,0500,1.3,79,0.140947613
2012,12,2,0600,1.7,87,0.089803255
2012,12,2,0700,1.1,84.2,0.104526021
2012,12,2,0800,1.6,88,0.08230124
2012,12,2,0900,1.3,92,0.053694329
2012,12,2,1000,1.4,91,0.060843263
2012,12,2,1100,3.8,82.9,0.13719362
2012,12,2,1200,4.1,87,0.106529968
2012,12,2,1300,2.4,77,0.167058196
2012,12,2,1400,1,76,0.157630054
2012,12,2,1500,0.1,86,0.086134921
2012,12,2,1600,0.6,84,0.102085208
2012,12,2,1700,0.7,77,0.147815824
2012,12,2,1800,0.8,91,0.058261703
2012,12,2,1900,0.6,90,0.063803255
2012,12,2,2000,1.9,86.7,0.093205088
2012,12,2,2100,1.5,84.1,0.108266977
2012,12,2,2200,0.3,81,0.118612252
2012,12,2,2300,1,81,0.124790459
2012,12,3,0000,0.6,78,0.140367162
2012,12,3,0100,0.4,75,0.157207868
2012,12,3,0200,0.8,71,0.187732154
2012,12,3,0300,0.8,72,0.181258631
2012,12,3,0400,1,76,0.157630054
2012,12,3,0500,0.8,73,0.174785109
2012,12,3,0600,0.6,73,0.172268789
2012,12,3,0700,2.5,83,0.124363055
2012,12,3,0800,1.8,81.3,0.130110181
2012,12,3,0900,2.2,89,0.078762545
2012,12,3,1000,1.2,91,0.05997175
2012,12,3,1100,0.1,86,0.086134921
2012,12,3,1200,0.4,91,0.056594833
2012,12,3,1300,0,92.6,0.04519772
2012,12,3,1400,0.1,94,0.036914966
2012,12,3,1500,0,94,0.0366468
2012,12,3,1600,0.9,94,0.03912342
2012,12,3,1700,0.5,89,0.069675899
2012,12,3,1800,0.8,76.1,0.154717189
2012,12,3,1900,0.3,71,0.181039753
2012,12,3,2000,1.8,75.8,0.168377881
2012,12,3,2100,1.1,78,0.145542561
2012,12,3,2200,0.3,58,0.262195504
2012,12,3,2300,1,56,0.288988432
2012,12,4,0000,0.4,57.2,0.26913987
2012,12,4,0100,0.6,61.4,0.246280565
2012,12,4,0200,1.6,67,0.22632841
2012,12,4,0300,1.7,63,0.255593881
2012,12,4,0400,1,67,0.216741324
2012,12,4,0500,0.9,74,0.16953482
2012,12,4,0600,1.5,72.9,0.184530509
2012,12,4,0700,1.6,82,0.12345186
2012,12,4,0800,1.3,87,0.087253284
2012,12,4,0900,0.6,88,0.076563906
2012,12,4,1000,0.4,79,0.132054609
2012,12,4,1100,0.8,80.6,0.125586337
2012,12,4,1200,1,81,0.124790459
2012,12,4,1300,0.7,81,0.122108724
2012,12,4,1400,1.1,89,0.07277128
2012,12,4,1500,0.5,79,0.133017626
2012,12,4,1600,2.8,74,0.194315581
2012,12,4,1700,0.7,71,0.186376473
2012,12,4,1800,0,65,0.213773
2012,12,4,1900,0.1,52,0.295319728
2012,12,4,2000,0.4,58,0.264109218
2012,12,4,2100,1.5,62.9,0.252622947
2012,12,4,2200,1.3,73.4,0.178533643
2012,12,4,2300,2.1,80.8,0.136495362
2012,12,5,0000,2.8,32,0.50820998
2012,12,5,0100,3.2,79.1,0.16070638
2012,12,5,0200,3.4,80.4,0.152863424
2012,12,5,0300,2.6,74.8,0.185670492
2012,12,5,0400,1.9,76.8,0.162583311
2012,12,5,0500,0.3,71,0.181039753
2012,12,5,0600,0.1,66.4,0.20672381
2012,12,5,0700,1.1,59,0.271238409
2012,12,5,0800,1.7,55,0.310857422
2012,12,5,0900,1.1,57.4,0.281823322
2012,12,5,1000,0.8,76,0.155364541
2012,12,5,1100,0.8,87,0.084155793
2012,12,5,1200,1.6,84,0.109734987
2012,12,5,1300,0,83,0.1038326
2012,12,5,1400,0.4,87.1,0.08111926
2012,12,5,1500,0,90,0.061078
2012,12,5,1600,0.6,96,0.025521302
2012,12,5,1700,0.7,95,0.032133875
2012,12,5,1800,0.1,87,0.079982426
2012,12,5,1900,0.2,81.3,0.115892823
2012,12,5,2000,0.9,79,0.13693197
2012,12,5,2100,0.7,84,0.102828399
2012,12,5,2200,0.9,83,0.11084969
2012,12,5,2300,0.8,78,0.142417496
2012,12,6,0000,0.7,81,0.122108724
2012,12,6,0100,1.3,80.1,0.133564643
2012,12,6,0200,1,73.7,0.172736267
2012,12,6,0300,0.2,73.8,0.162373902
2012,12,6,0400,1.1,78.5,0.142234775
2012,12,6,0500,0.7,77,0.147815824
2012,12,6,0600,0.1,58,0.258404762
2012,12,6,0700,0.1,56.1,0.270094501
2012,12,6,0800,0.1,67,0.203032313
2012,12,6,0900,1.2,87,0.086625861
2012,12,6,1000,0.3,82,0.112369502
2012,12,6,1100,0.6,82,0.114845859
2012,12,6,1200,0.1,85.5,0.089211168
2012,12,6,1300,0.3,93,0.043699251
2012,12,6,1400,0.1,90,0.061524943
2012,12,6,1500,0.1,89,0.067677438
2012,12,6,1600,0.2,88,0.074369726
2012,12,6,1700,0,84.6,0.09406012
2012,12,6,1800,0.6,83,0.108465534
2012,12,6,1900,1,85,0.098518784
2012,12,6,2000,1.4,84,0.108165801
2012,12,6,2100,1.6,85.6,0.098761488
2012,12,6,2200,0.9,82.9,0.111501747
2012,12,6,2300,0.1,77,0.14150737
2012,12,7,0000,0.5,80.6,0.12288295
2012,12,7,0100,0.4,83,0.10690135
2012,12,7,0200,0.7,82.4,0.113111239
2012,12,7,0300,0.6,79,0.133986836
2012,12,7,0400,1.3,83.5,0.110744553
2012,12,7,0500,1.8,86.7,0.092538257
2012,12,7,0600,1.4,89,0.074363988
2012,12,7,0700,0.1,86,0.086134921
2012,12,7,0800,0.1,85,0.092287415
2012,12,7,0900,0,83.4,0.10138948
2012,12,7,1000,0,88.6,0.06962892
2012,12,7,1100,0.7,90,0.064267749
2012,12,7,1200,1.5,93,0.047664707
2012,12,7,1300,1.6,93,0.048009057
2012,12,7,1400,0,94,0.0366468
2012,12,7,1500,0.1,94.6,0.033223469
2012,12,7,1600,0.1,93,0.04306746
2012,12,7,1700,0.4,92,0.050306518
2012,12,7,1800,0.1,87,0.079982426
2012,12,7,1900,0.3,86.4,0.084901401
2012,12,7,2000,0.7,83.4,0.106684464
2012,12,7,2100,1.1,91,0.059540139
2012,12,7,2200,1,86,0.091950865
2012,12,7,2300,1.3,80,0.134235822
2012,12,8,0000,1.3,80.1,0.133564643
2012,12,8,0100,1.9,84.7,0.10722089
2012,12,8,0200,1.9,83.7,0.114228792
2012,12,8,0300,1.9,84,0.112126421
2012,12,8,0400,1,84,0.105086702
2012,12,8,0500,0.5,83.6,0.103880432
2012,12,8,0600,0.6,82.5,0.111655697
2012,12,8,0700,1,82,0.11822254
2012,12,8,0800,1,86,0.091950865
2012,12,8,0900,1.1,87,0.086002422
2012,12,8,1000,2,74,0.18351729
2012,12,8,1100,4.3,76,0.199459136
2012,12,8,1200,1.1,84,0.105849135
2012,12,8,1300,1.4,94,0.040562175
2012,12,8,1400,1.3,95,0.033558956
2012,12,8,1500,0.6,92,0.051042604
2012,12,8,1600,0,90,0.061078
2012,12,8,1700,0.7,87,0.083548074
2012,12,8,1800,0.1,80,0.123049887
2012,12,8,1900,0.3,77,0.143583252
2012,12,8,2000,0.9,74.3,0.167578649
2012,12,8,2100,0.4,74,0.163496183
2012,12,8,2200,1,71.5,0.187185689
2012,12,8,2300,1.3,76,0.161082987
2012,12,9,0000,1.1,78.9,0.139588547
2012,12,9,0100,1.7,77.7,0.154047123
2012,12,9,0200,1.5,79,0.142994121
2012,12,9,0300,1.7,65.9,0.235560847
2012,12,9,0400,0.4,68.5,0.198081914
2012,12,9,0500,1.8,67,0.229606202
2012,12,9,0600,1.6,72,0.192036227
2012,12,9,0700,2.8,87,0.09715779
2012,12,9,0800,1.6,87.5,0.085730458
2012,12,9,0900,0.7,89,0.070694524
2012,12,9,1000,0.4,89,0.069171462
2012,12,9,1100,0.1,87,0.079982426
2012,12,9,1200,0.2,90,0.061974772
2012,12,9,1300,0.8,90.8,0.059556407
2012,12,9,1400,0.1,92,0.049219955
2012,12,9,1500,1.1,94,0.039693426
2012,12,9,1600,0.6,99,0.006380326
2012,12,9,1700,1,98.9,0.007224711
2012,12,9,1800,0.5,98.1,0.012034928
2012,12,9,1900,1.9,98,0.014015803
2012,12,9,2000,1.1,94,0.039693426
2012,12,9,2100,1.5,90,0.068092439
2012,12,9,2200,1.3,85.7,0.095978613
2012,12,9,2300,1.8,80.8,0.133589063
2012,12,10,0000,3,80,0.151616253
2012,12,10,0100,3.6,78.4,0.170864397
2012,12,10,0200,3.6,81,0.150297386
2012,12,10,0300,5.8,78,0.203047371
2012,12,10,0400,4.3,70.2,0.24766176
2012,12,10,0500,3.6,70.6,0.232565429
2012,12,10,0600,4.8,81,0.163544949
2012,12,10,0700,3.2,77,0.176853911
2012,12,10,0800,2.8,89,0.082210438
2012,12,10,0900,1.8,90.4,0.066794531
2012,12,10,1000,1.4,93,0.047322538
2012,12,10,1100,0.4,93,0.044018203
2012,12,10,1200,0.2,93,0.04338234
2012,12,10,1300,0.1,92,0.049219955
2012,12,10,1400,0.1,92,0.049219955
2012,12,10,1500,0.2,90.5,0.058876033
2012,12,10,1600,0.1,92,0.049219955
2012,12,10,1700,0,88,0.0732936
2012,12,10,1800,0,86,0.0855092
2012,12,10,1900,0.5,86,0.088678417
2012,12,10,2000,2.6,85.3,0.108307787
2012,12,10,2100,1.8,88.7,0.07862273
2012,12,10,2200,1.4,85,0.101405439
2012,12,10,2300,1.1,77.9,0.146204118
2012,12,11,0000,2,78,0.155283861
2012,12,11,0100,1.1,80.7,0.127680519
2012,12,11,0200,1.8,78.4,0.150287696
2012,12,11,0300,1.9,81.6,0.128945384
2012,12,11,0400,1.6,82,0.12345186
2012,12,11,0500,4.7,79,0.179498062
2012,12,11,0600,1.6,84,0.109734987
2012,12,11,0700,3,84,0.121293002
2012,12,11,0800,1.3,84.3,0.10537512
2012,12,11,0900,0.3,87,0.081155751
2012,12,11,1000,0.6,94,0.038281953
2012,12,11,1100,0.7,96,0.0257071
2012,12,11,1200,0.7,97,0.019280325
2012,12,11,1300,1.5,97.3,0.018384958
2012,12,11,1400,2.7,92,0.059364882
2012,12,11,1500,5.1,94,0.052741043
2012,12,11,1600,4.5,91,0.075855871
2012,12,11,1700,3.8,88,0.096276224
2012,12,11,1800,4.1,88.4,0.09505751
2012,12,11,1900,0.7,89,0.070694524
2012,12,11,2000,1,91,0.05911127
2012,12,11,2100,1.7,92,0.055263542
